pc11_state_id,pc11_district_id,tot_p_11,sc_p_11,st_p_11,lit_p_11,workers_p_11,sc_share_11,st_share_11,lit_rate_11,lfp_rate_11,tot_p_01,sc_p_01,st_p_01,lit_p_01,workers_p_01,sc_share_01,st_share_01,lit_rate_01,lfp_rate_01
09,178,2397888,591125,746,1486939,787398,0.2465190200709958,3.111071075880108e-4,0.6201036078415673,0.32837146689086394,1976760,487350,143,931735,661328,0.24653979238754326,7.234059774580626e-5,0.47134452336146015,0.334551488293976
09,179,3797117,851587,696,2239902,1242632,0.22427199372576614,1.8329695924565928e-4,0.589895439092343,0.32725670554791964,3214532,715180,466,1448310,1032371,0.2224833972721379,1.4496667010936585e-4,0.4505508111289606,0.32115748108900455
09,180,3487731,509307,11159,1398368,1152160,0.14602817705837978,0.003199501337689174,0.4009391779354543,0.3303465777607275,2689622,402934,8488,773372,955564,0.14981064253638615,0.0031558337937449945,0.28753928990765243,0.3552781766359734
09,181,1117361,189334,5534,423313,403755,0.16944747489844375,0.004952741325319212,0.37885070268248133,0.36134695948757833,854222,154075,4756,206660,369406,0.18036880342580736,0.005567639325608565,0.24192774243697773,0.4324473029259373
09,182,2148665,277212,24887,868357,760253,0.1290159238410827,0.01158254078695376,0.40413791819571687,0.35382574761537977,1680712,226642,18175,464498,713302,0.1348488021743166,0.010813869360128327,0.2763697766184807,0.4244046570739068
09,183,3433919,531973,870,1679994,1170552,0.15491716607176814,2.533548403442248e-4,0.48923518580374203,0.340879327671969,2764392,433406,182,949104,938438,0.15678167206387517,6.583726186445338e-5,0.34333191530000085,0.3394735623601863
09,184,2559297,408763,12021,1228926,878898,0.15971690663490795,0.0046969929633020316,0.4801810809765338,0.3434138359088453,1995079,330083,219,657250,763957,0.16544858624645942,1.097700893047343e-4,0.32943557623532704,0.38292067632409543
09,185,2464464,513959,3620,1393783,783688,0.20854798447045686,0.0014688792370267936,0.5655521849781535,0.3179953125710094,2073469,433734,235,874767,730812,0.20918277533929855,1.1333663536807158e-4,0.4218857383447739,0.3524586092196218
09,186,1715183,369039,1593,954949,539469,0.21516013160111777,9.287638695113e-4,0.5567621647369406,0.3145256220473267,1419762,300754,307,573196,488899,0.2118340961372399,2.1623342503884454e-4,0.4037268218194317,0.344352785889466
09,187,2684703,492976,16435,1419144,994253,0.18362403588031898,0.006121719981688849,0.5286037226464156,0.3703400338882923,2157937,422556,2564,797595,842595,0.19581479904186266,0.0011881718511708172,0.3696099561757364,0.39046320629378894
09,188,4440895,936061,18172,2700328,1351629,0.21078206082332504,0.004091967947902394,0.6080594114474672,0.30435959418090275,3765164,830268,898,1796500,1134948,0.2205131038116799,2.3850222726022027e-4,0.4771372508607859,0.3014338817645128
09,189,3564544,544231,80269,1954820,1116973,0.15267899624748635,0.022518728903332376,0.5484067527291009,0.3133564910406492,2891545,524032,418,1082203,989293,0.18122906612209044,1.4455939644722804e-4,0.37426462323775006,0.3421330119365253
09,190,3100946,468663,109894,1875239,876246,0.1511354922014121,0.035438862850239894,0.6047312658782191,0.28257376942391127,2713996,493396,515,1288814,774592,0.18179687810888445,1.8975709617847632e-4,0.4748768973867316,0.2854064633846181
09,191,4613913,1171378,9327,2771917,1372032,0.2538795161503912,0.0020214945535383957,0.60077357332052,0.29736841591941593,3937287,1013386,700,1789499,1198973,0.2573817961454169,1.7778739522925305e-4,0.454500522821933,0.304517552314576
09,192,2205968,474537,22915,1363044,696747,0.21511508779819108,0.010387730012402719,0.6178892894185228,0.3158463767380125,1851247,420219,429,918699,598225,0.2269924002577722,2.3173568951090806e-4,0.4962595482936637,0.3231470462882587
09,193,3239774,494698,110114,1963590,1019483,0.15269521886403187,0.0339881732491217,0.6060885728448959,0.31467719661927035,2757218,454431,273,1297135,793008,0.16481504182839368,9.901284555664442e-5,0.47045064989420493,0.2876116433303424
09,194,4494204,990345,4736,2731677,1437375,0.22036049097904767,0.0010538017410869644,0.6078222083376723,0.31982860591108014,3910952,857829,376,1871268,1215256,0.21934020156729103,9.61402747975429e-5,0.4784686695208737,0.3107315047589436
09,195,3620268,726641,28712,2197549,1204602,0.20071469846983703,0.007930904562866617,0.6070127957377741,0.33273834975753175,3036301,649408,282,1444236,953093,0.21388129832977693,9.287616741554938e-5,0.4756563990197283,0.3138993795410929
09,196,1952756,446786,41725,1174606,652543,0.22879765828398427,0.021367236869327247,0.6015119144429719,0.33416514915329926,1628389,392599,253,780515,522618,0.24109656844893942,1.5536828116623238e-4,0.4793172884366082,0.32094174057918595
