pc11_state_id,pc11_district_id,emp_all,count_all,emp_manuf,emp_services,census_year
09,167,25079,14352,6351,16647,1990
09,167,31096,17268,8197,21499,1998
09,167,36078,21673,9291,25978,2005
09,167,48272,24500,10117,37469,2013
09,168,29202,16540,8043,21089,1990
09,168,31185,17695,7208,23959,1998
09,168,32690,19244,7252,25235,2005
09,168,42698,21576,8348,34072,2013
09,169,23641,14003,6951,16148,1990
09,169,26446,15258,7532,18535,1998
09,169,30369,19529,6904,22981,2005
09,169,39561,20857,7332,30626,2013
09,170,29430,15621,8471,20902,1990
09,170,39287,21032,9396,29826,1998
09,170,45280,26990,9200,36001,2005
09,170,65543,31878,12239,52996,2013
09,171,14554,7984,4344,10140,1990
09,171,10340,5486,3355,6925,1998
09,171,21483,13574,3899,17533,2005
09,171,29085,15100,4002,25019,2013
09,172,60152,33746,21107,38958,1990
09,172,63572,38968,19639,43692,1998
09,172,85774,51150,23956,61676,2005
09,172,125176,62099,31834,92444,2013
09,173,44776,21940,15128,29633,1990
09,173,60565,30162,20970,39532,1998
09,173,76020,45727,19939,55939,2005
09,173,106913,55527,21185,85553,2013
09,174,15606,7308,6587,8902,1990
09,174,22015,11208,9233,12766,1998
09,174,25411,15706,5200,20040,2005
09,174,67313,34595,23167,44097,2013
09,175,157941,58548,67686,89345,1990
09,175,159340,70223,50615,107854,1998
09,175,206005,110623,53018,152239,2005
09,175,354528,198044,89278,264698,2013
09,176,64016,27269,17841,46118,1990
09,176,72850,34916,22775,49975,1998
09,176,90723,50154,24945,65619,2005
09,176,148411,75476,38289,109879,2013
09,177,50639,22926,14888,35656,1990
09,177,45635,21693,9523,36084,1998
09,177,76148,41995,22277,53647,2005
09,177,102624,52323,17000,85489,2013
09,178,63428,23810,12471,50880,1990
09,178,50124,20156,7974,42094,1998
09,178,62722,37995,7898,54671,2005
09,178,101740,51428,16642,84851,2013
09,179,54592,26743,20573,33953,1990
09,179,62050,34847,18914,43096,1998
09,179,104878,59389,33223,71060,2005
09,179,187337,76583,54113,132603,2013
09,180,50049,25645,16515,33033,1990
09,180,54509,29428,16862,37509,1998
09,180,64195,37931,18297,45600,2005
09,180,97287,50131,17601,79474,2013
09,181,13231,7051,4574,8613,1990
09,181,10450,6760,3768,6679,1998
09,181,18304,12633,4476,13778,2005
09,181,29458,15895,6061,23250,2013
09,182,32155,15559,11234,20812,1990
09,182,34057,17442,11078,22862,1998
09,182,42991,28050,10226,32580,2005
09,182,62284,35378,13575,48581,2013
09,183,56686,23550,24315,32353,1990
09,183,52947,25989,16152,36594,1998
09,183,68081,41487,22286,45561,2005
09,183,88114,47800,15415,72604,2013
09,184,30436,15266,9285,21006,1990
09,184,37313,20111,10183,27057,1998
09,184,42561,26269,7310,35129,2005
09,184,88382,49760,20596,67336,2013
09,185,46967,20772,14607,32246,1990
09,185,47953,23138,14478,33287,1998
09,185,54056,27850,12517,40715,2005
09,185,116545,50092,19369,96891,2013
09,186,34541,13549,8198,26183,1990
09,186,26730,11977,8469,18068,1998
09,186,47632,26239,14396,32693,2005
09,186,87821,53313,10869,76404,2013
09,187,44259,23449,14681,29360,1990
09,187,45571,27577,12039,32941,1998
09,187,43761,26054,9360,34154,2005
09,187,105562,59445,19945,85116,2013
09,188,135566,49064,30360,104630,1990
09,188,141320,59130,27907,113019,1998
09,188,171208,100189,31211,139503,2005
09,188,231828,109415,37377,193777,2013
09,189,66933,29030,19256,47504,1990
09,189,59760,35473,14830,44497,1998
09,189,60285,37058,15153,44683,2005
09,189,123100,67581,20680,101799,2013
09,190,60269,30980,13653,46279,1990
09,190,75289,34468,21022,54048,1998
09,190,103829,59679,20796,82730,2005
09,190,127566,72533,22093,104933,2013
09,191,83768,38570,18915,64700,1990
09,191,115392,48846,21527,93369,1998
09,191,130269,70477,23161,106696,2005
09,191,193560,102409,26022,166360,2013
09,192,93792,35937,11737,81909,1990
09,192,116909,43207,15829,100889,1998
09,192,123740,54664,13694,109703,2005
09,192,157192,70702,15575,141228,2013
09,193,51627,24528,12670,38634,1990
09,193,64491,29643,16125,48324,1998
09,193,101417,60527,15706,85538,2005
09,193,176012,78427,24471,150482,2013
09,194,95953,45638,34875,60959,1990
09,194,125033,54505,45232,79716,1998
09,194,143029,76973,44812,97899,2005
09,194,176376,91132,39882,136099,2013
09,195,71741,35899,19465,52079,1990
09,195,70693,32585,21585,48666,1998
09,195,117964,67102,30824,86900,2005
09,195,154460,80368,29510,123687,2013
09,196,35695,14213,12377,23295,1990
09,196,33372,14873,9420,23909,1998
09,196,49179,25611,10282,38842,2005
09,196,67326,35006,11564,55441,2013
09,197,69666,27352,21423,48209,1990
09,197,209844,75309,31327,178486,1998
09,197,254498,110843,39515,214592,2005
09,197,311672,137255,40409,270593,2013
09,198,72625,22411,58748,13846,1990
09,198,56161,15571,37877,18271,1998
09,198,58992,23147,34333,24594,2005
09,198,113348,41929,59473,53764,2013
09,199,82290,33413,45781,35834,1990
09,199,67401,30557,32537,34575,1998
09,199,69865,37091,23313,46129,2005
09,199,119527,54051,38124,80592,2013
09,200,28563,12158,12400,15567,1990
09,200,39723,15987,16502,23202,1998
09,200,49102,23299,19526,29321,2005
09,200,70346,29164,8093,61989,2013
09,201,33094,16571,9387,23693,1990
09,201,39362,21527,10961,28401,1998
09,201,56745,31953,14073,42506,2005
09,201,78772,38162,17367,61375,2013
09,202,30052,14249,9656,20392,1990
09,202,31302,17069,8226,23073,1998
09,202,47138,26171,13544,33505,2005
09,202,64834,33036,14137,50245,2013
10,203,54918,26257,19504,35298,1990
10,203,73659,37926,16428,57132,1998
10,203,90546,51306,21963,68178,2005
10,203,106895,61012,19786,85705,2013
10,204,69917.5017263311,28695.717063419954,17216.710158095586,52273.79156823551,1990
10,204,52291.17665433621,28077.216933826552,12321.458528565558,39860.718125770654,1998
10,204,83654.69115555976,48289.72414446867,17112.3730685373,65609.95724713244,2005
10,204,121427,62631,19729,99628,2013
10,205,6234,3181,1807,4333,1990
10,205,4792,2777,1009,3783,1998
10,205,9688,6632,784,8903,2005
10,205,14839,8768,2231,12441,2013
10,206,56514,26393,16142,39635,1990
10,206,34510,18978,6627,27872,1998
10,206,47400,24822,12661,34558,2005
10,206,72994,39179,14683,56756,2013
10,207,66080,28089,16966,48587,1990
10,207,54052,27769,12090,41354,1998
10,207,71949,40676,17433,53692,2005
10,207,99315,54180,15424,81862,2013
10,208,27490,14301,7517,19303,1990
10,208,26840,15891,6657,20141,1998
10,208,31438,21199,9319,22073,2005
10,208,55505,31468,10660,44420,2013
10,209,28761,15071,8317,19970,1990
10,209,31078,16658,7609,23467,1998
10,209,46501,27831,10893,34856,2005
10,209,77345,41554,16825,57469,2013
10,210,25159,13299,6518,18476,1990
10,210,23435,12329,5973,17380,1998
10,210,26844,14736,6437,20231,2005
10,210,42744,25688,10610,32035,2013
10,211,40302,19366,10010,29212,1990
10,211,43546.720197652874,21468.208153180974,10257.248919085856,33280.47127856701,1998
10,211,53763,33327,10969,42038,2005
10,211,103164,51883,21675,80948,2013
10,212,38228.04457982384,22615.77510313864,11334.099684211074,26006.30784998205,1990
10,212,45537.18404061586,23922.033993708956,10912.658572926439,34486.525467689426,1998
10,212,52390.91107677936,31815.169457119246,13327.44783171056,38801.37522006252,2005
10,212,96006,48295,17184,78420,2013
10,213,20012.646007151372,10274.116805721096,4580,15355.64600715137,1990
10,213,22841.24462365591,10590.34677419355,4850,17991.24462365591,1998
10,213,23692.54515050167,13960.602006688963,6129.943143812709,17427.60200668896,2005
10,213,61759,32963,15518,45613,2013
10,214,22917,10536,6136,16293,1990
10,214,23247,11554,4906,18094,1998
10,214,34636,19918,5989,28545,2005
10,214,42779,22996,7445,34989,2013
10,215,62212.01151813008,29794.806437992942,14264.302156693857,47719.932140987316,1990
10,215,56539.363178863496,29239.44063220801,9210.307637869573,47147.05554099392,1998
10,215,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,2005
10,215,147215,72544,31565,114955,2013
10,216,94472.60115783059,40594.0400670323,19396.16118220597,74484.43997562461,1990
10,216,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,1998
10,216,87954,42773,21159,66500,2005
10,216,133735,65634,23947,108876,2013
10,217,48050,20091,16603,31275,1990
10,217,32596,15162,7985,24607,1998
10,217,50198,29661,13324,36641,2005
10,217,64752,34293,12783,51827,2013
10,218,54060,27643,12430,41626,1990
10,218,56976,33653,9624,47019,1998
10,218,69497,41191,14090,55376,2005
10,218,81192,44719,11379,69792,2013
10,219,63510,32632,14952,48324,1990
10,219,68476,34298,8347,60118,1998
10,219,75241,48881,15894,59189,2005
10,219,101858,52195,37098,63137,2013
10,220,67094,28683,19278,47774,1990
10,220,63953,26097,17481,45908,1998
10,220,82421,43911,15781,66493,2005
10,220,111723,55092,13970,97145,2013
10,221,85850.04294478528,39312.02147239263,20519,64625.04294478527,1990
10,221,72653.30939226519,36448.85635359116,16724,55415.3093922652,1998
10,221,108490.55419222904,58898.27198364008,19470.24335378323,88230.3108384458,2005
10,221,135205,72367,27712,105900,2013
10,222,45560.03391432416,21954.88926340978,11977.450984916513,33311.58292940765,1990
10,222,36192.6819121118,17649.42566538822,7762.946159136265,28400.735752975543,1998
10,222,46580.01922666127,27234.736493271612,8616.96385926553,37752.99364934911,2005
10,222,98740,52256,19188,79120,2013
10,223,17144,9524,4045,13068,1990
10,223,20722,9946,3928,16734,1998
10,223,32882,16529,6953,25801,2005
10,223,53148,28635,9403,43171,2013
10,224,31331,13292,10238,20807,1990
10,224,67863,29269,12780,54959,1998
10,224,69958,35948,13016,56812,2005
10,224,98738,52708,13972,84033,2013
10,225,24274,11173,6520,17754,1990
10,225,23444,10669,4722,18711,1998
10,225,27812,19847,6870,20927,2005
10,225,56801,32578,9445,46833,2013
10,226,32685,12807,10105,22300,1990
10,226,28512,14054,7640,20662,1998
10,226,41060,19676,9631,31253,2005
10,226,56132,24965,17401,38473,2013
10,227,12515,6406,2874,9563,1990
10,227,14807,7037,1835,12955,1998
10,227,24743,12537,6300,18386,2005
10,227,36711,18383,9930,26074,2013
10,228,11592,5211,2396,9132,1990
10,228,10623,5763,1671,8952,1998
10,228,17893,9191,3533,14144,2005
10,228,23795,11250,3078,20597,2013
10,229,59641,26619,14945,44638,1990
10,229,68248,37454,17485,50686,1998
10,229,74627,42932,14982,59545,2005
10,229,104967,55303,13378,91386,2013
10,230,82748.13294797688,32937.53179190752,24735.059248554913,57486.134874759155,1990
10,230,296359.0483225449,114449.70034738583,32750.736218830458,263605.31210371444,1998
10,230,205077.28195293044,95534.24319929632,27251.848222626315,177378.43373030412,2005
10,230,278468,138969,39156,237685,2013
10,231,50477,23335,11641,38796,1990
10,231,45204,24815,5400,39794,1998
10,231,50316,27807,10505,39740,2005
10,231,76802,39613,12689,62965,2013
10,232,33627,15507,8515,25007,1990
10,232,17982,8413,2956,15016,1998
10,232,25736,15302,4582,21144,2005
10,232,56064,30865,10412,45599,2013
10,233,17941.042944785277,8828.021472392638,5295,12511.042944785277,1990
10,233,19025,10333,3785,15212,1998
10,233,40438.554192229036,22189.271983640083,8168.243353783231,32229.310838445806,2005
10,233,41732,21987,7669,33977,2013
10,234,71379.5,30431.5,17655,53335.5,1990
10,234,49430,25413,9935,39457,1998
10,234,73456,44024,20615,51056,2005
10,234,98282,50476,19223,78908,2013
10,235,38303,19190,9388,28729,1990
10,235,26406,13893,5472,20856,1998
10,235,48439,29754,9934,38296,2005
10,235,65111,34509,11949,53042,2013
10,236,79438.64600715137,35416.116805721096,21040,58219.64600715137,1990
10,236,86610.24462365592,36216.346774193546,15972,70556.24462365592,1998
10,236,75399.54515050168,47822.60200668896,19182.943143812707,55624.60200668896,2005
10,236,116450,58962,24143,91579,2013
10,237,29671,14910,6956,22582,1990
10,237,27240.256690187725,16063.301557715351,5401.644787644787,21783.611902542936,1998
10,237,36058,23667,5968,29964,2005
10,237,84814,48186,28680,56055,2013
10,238,9864,5570,2286,7575,1990
10,238,25150,13416,12158,12967,1998
10,238,22366,13519,5430,16902,2005
10,238,50577,27301,7955,42222,2013
10,239,13330,6176,3354,9963,1990
10,239,15562,7141,4430,11127,1998
10,239,24556,12740,3570,20693,2005
10,239,28320,14921,3850,24222,2013
10,240,8193.75705604738,4379.46994046701,2225.2080878497177,5965.548968197661,1990
10,240,7667.555070883315,4467.249475715124,1996.0869054609511,5665.931717137824,1998
10,240,10205.70176796382,6310.7784603477885,2048.1497327496554,8148.510266766633,2005
10,240,20233,10358,1562,18624,2013
11,241,2226,598,231,1995,1990
11,241,2410,835,208,2185,1998
11,241,493,198,19,474,2005
11,241,3909,1715,141,3768,2013
11,242,3463,1087,315,3072,1990
11,242,2960,1081,179,2771,1998
11,242,729,373,85,644,2005
11,242,12161,5121,1001,11118,2013
11,243,5485.839729119639,1530.8487584650113,1231.6997742663657,4242.139954853274,1990
11,243,5021.098252427184,1639.8718446601943,769.0636893203883,4248.034563106796,1998
11,243,2351.432621359223,887.545631067961,240.0893203883495,2111.3433009708738,2005
11,243,18316,8562,2527,15703,2013
11,244,7023.549033054091,2194.6620378500647,919.3247612522484,6089.224271801842,1990
11,244,17681.366307541626,6117.499706170422,1085,16563.366307541626,1998
11,244,15668.429897528633,5044.646323086196,1130.2830620855937,14525.685593731165,2005
11,244,50266,17556,7524,42723,2013
12,245,258,112,16,242,1998
12,245,1031.0987066031314,515.3085432266848,95,936.0987066031314,2005
12,245,3034,1340,366,2668,2013
12,246,898,191,122,776,1990
12,246,2588,837,199,2383,1998
12,246,8235.204527674297,2384.0659090548643,1517.4809043952632,6379.6370801203475,2005
12,246,6416,2624,545,5854,2013
12,247,2760,987,183,2577,1998
12,247,1080,568,196,879,2005
12,247,5110,2034,334,4738,2013
12,248,5663.828947401976,1902.8289474019757,418,5244.828947401976,1998
12,248,17282.99449087207,5108.291610727299,3111.446581740285,14155.547909131785,2005
12,248,21588,6743,1390,20063,2013
12,249,2378,962,146,2232,1998
12,249,1576,531,215,1361,2005
12,249,3667,1503,113,3548,2013
12,250,1585,499,178,1407,1990
12,250,3831,1429,533,3298,1998
12,250,7079.383346359541,2622.791447370637,559.0065928468364,6439.3767535127045,2005
12,250,10050,4149,673,9246,2013
12,251,2584,621,282,2302,1990
12,251,6020,1665,737,5265,1998
12,251,6113,1927,941,5101,2005
12,251,17639,5744,2104,15144,2013
12,252,1585,487,307,1278,1998
12,252,2449,575,301,2137,2005
12,252,2129,784,219,1903,2013
12,253,175,85,41,134,1998
12,253,4274.7832764944515,1886.2423532764897,572.2201587752244,3479.379068639474,2005
12,253,9348,2108,2329,6717,2013
12,254,768,225,98,670,1990
12,254,3052,915,773,2279,1998
12,254,2482,976,305,2173,2005
12,254,1860,756,166,1694,2013
12,255,1477,436,247,1225,1990
12,255,1819,688,116,1703,1998
12,255,5520.3396107972385,1812.9510357815443,1112.0929064657878,4296.24670433145,2005
12,255,6352,2376,282,6045,2013
12,256,114.82894740197563,65.82894740197563,3,111.82894740197563,1998
12,256,2352.309849505016,622.625464772847,103,2249.309849505016,2005
12,256,1865,687,70,1793,2013
12,257,600.3497900603385,230.91935441153925,41.23957574515693,559.1102143151815,2005
12,257,743,249,26,717,2013
12,258,1438,340,316,1051,1990
12,258,1622,611,218,1404,1998
12,258,4332.950519986406,1539.4223372113152,771.1662996755182,3552.7842203108876,2005
12,258,6006,984,270,5674,2013
12,259,4252,775,508,3732,1990
12,259,5771,2056,1091,4680,1998
12,259,7112,2669,1374,5509,2005
12,259,11142,3697,2199,8896,2013
12,260,669,233,117,552,1998
12,260,684,246,86,598,2005
12,260,1428,378,442,986,2013
13,261,8627,1728,2055,6557,1998
13,261,10789,2187,943,9809,2005
13,261,17835,7423,2885,14216,2013
13,262,1619.4600179358793,520.5023914505642,32.196024213436964,1587.2639937224424,1990
13,262,9155,2015,1668,7484,1998
13,262,10042,2695,1147,8771,2005
13,262,15908,5419,2540,13266,2013
13,263,1369,458,63,1306,1990
13,263,7003,2011,505,6492,1998
13,263,8212,2515,707,7493,2005
13,263,8349,2869,774,7561,2013
13,264,5249,1904,656,4591,1998
13,264,8328,2582,756,6921,2005
13,264,12612,4316,1114,11073,2013
13,265,96,53,7,89,1990
13,265,26862,8241,2131,24561,1998
13,265,24250,8190,2854,21254,2005
13,265,41551,15149,4232,36914,2013
13,266,692,283,24,668,1990
13,266,7374,1927,556,6818,1998
13,266,8334,2740,946,7324,2005
13,266,13845,3249,941,12864,2013
13,267,1518,471,73,1430,1990
13,267,5587,1846,282,5305,1998
13,267,7818,2424,519,7254,2005
13,267,8722,3358,1042,7511,2013
13,268,1186,214,64,1122,1998
13,268,2020,484,146,1874,2005
13,268,5775,3447,925,4573,2013
13,269,1102,284,30,1072,1998
13,269,3380,755,202,3174,2005
13,269,3347,901,183,3159,2013
13,270,16143,5607,793,15344,1998
13,270,26504,6491,1220,25130,2005
13,270,25353,10574,1993,22533,2013
13,271,2362,759,226,2136,1998
13,271,3624,1331,341,3275,2005
13,271,6472,3144,821,5346,2013
14,272,7656,3794,687,6821,1998
14,272,6185,2669,546,5457,2005
14,272,21091,8502,2412,18652,2013
14,273,2995,1241,215,2750,1998
14,273,5510,2110,514,4956,2005
14,273,9760,3285,1424,8282,2013
14,274,3602,1697,319,3258,1998
14,274,11647,5208,1090,10393,2005
14,274,36154,20205,4549,26236,2013
14,275,19713,10564,2548,13328,1998
14,275,26235,14416,3761,18246,2005
14,275,46208,30679,6164,30854,2013
14,276,1907,701,609,1291,1990
14,276,24010,11333,4806,18772,1998
14,276,30856,15700,5890,23685,2005
14,276,71655,43383,10881,55294,2013
14,277,1729,889,319,852,1990
14,277,85972.52677090927,34628.12585173402,13437.2260230488,69758.62793591249,1998
14,277,91169.76702103742,42556.51885016862,12621.103703227878,76729.16929500562,2005
14,277,97394,50178,16770,77828,2013
14,278,813,365,121,680,1990
14,278,85637.52677090927,37222.12585173402,13070.2260230488,72417.62793591249,1998
14,278,95554.76702103742,46850.51885016862,12186.103703227878,82875.16929500562,2005
14,278,72837,43563,10341,60193,2013
14,279,5649,2068,610,5039,1998
14,279,8069,3215,953,7093,2005
14,279,15454,6905,1459,13704,2013
14,280,1815,763,124,1632,1990
14,280,4974,2407,518,4453,1998
14,280,5777,3241,657,5058,2005
14,280,15363,8417,2139,11754,2013
15,281,2497,1227,231,2197,1990
15,281,1981,923,218,1750,1998
15,281,3266,1804,312,2932,2005
15,281,5893,2772,516,5370,2013
15,282,2692,1102,292,2191,1990
15,282,2771,1204,400,2365,1998
15,282,3844,2259,452,3341,2005
15,282,7582,3529,886,6665,2013
15,283,21404,8171,2251,18611,1990
15,283,1398,771,235,1147,1998
15,283,2030,1105,193,1837,2005
15,283,48019,20384,5716,41901,2013
15,284,3798,1834,355,3440,1990
15,284,4061,1999,371,3644,1998
15,284,6297,3480,753,5504,2005
15,284,9373,4550,815,8516,2013
15,285,1966,945,201,1750,1990
15,285,2323,1211,305,2001,1998
15,285,2890,1653,291,2584,2005
15,285,6393,2805,721,5588,2013
15,286,7045,3093,652,6287,1990
15,286,6643,2649,472,6117,1998
15,286,10186,5210,1174,8995,2005
15,286,12737,6123,1003,11693,2013
15,287,2239,1037,81,2157,1990
15,287,2274,970,121,2106,1998
15,287,4417,2078,349,4023,2005
15,287,6969,3391,433,6518,2013
15,288,1534,587,95,1434,1990
15,288,2078,756,207,1833,1998
15,288,3242,1345,260,2972,2005
15,288,4084,1933,204,3878,2013
16,289,41422.949675888776,13183.994781907872,6661.601755915439,34607.29025885855,1990
16,289,111866.5096425023,48542.03114779812,21588.917567019853,89281.81360057714,1998
16,289,158224.69285824432,87603.37908960768,30471.326085652196,124764.75559771778,2005
16,289,198430,108481,35451,159481,2013
16,290,40444.62523228944,19641.755411142847,7231.590589494785,33032.034642794664,1998
16,290,73210,44462,14580,53876,2005
16,290,87074,54666,16866,68694,2013
16,291,14531.302379497396,6678.787295590995,4220.057341661144,10023.836874570945,1998
16,291,27378.127552012444,15142.543068248104,5438.5189578067275,20882.14310713591,2005
16,291,31119,18834,5400,24646,2013
16,292,34631,16437,8876,25400,1998
16,292,60501,31484,16152,42638,2005
16,292,65619,39534,11331,53201,2013
17,293,23364,9392,1664,20549,1998
17,293,37294,15603,3436,32833,2005
17,293,47870,19287,4115,41593,2013
17,294,8928,3703,421,7996,1998
17,294,10865,4664,784,9717,2005
17,294,24794,9009,1523,22750,2013
17,295,5860,2575,308,4984,1998
17,295,6779,2857,366,5301,2005
17,295,14225,5108,700,12498,2013
17,296,10515,4079,488,9940,1998
17,296,10751,4866,927,9370,2005
17,296,26047,10488,2360,22135,2013
17,297,5920,2263,1188,4711,1998
17,297,9871,3157,3740,5964,2005
17,297,29837,10705,6370,22190,2013
17,298,28580,7873,2645,25900,1990
17,298,54069,17381,4325,48743,1998
17,298,53822,19950,4858.999999999999,48013,2005
17,298,93965,33030,11789,81091,2013
17,299,17509,6645,1256,14411,1998
17,299,10813,3867,1160,7033,2005
17,299,40710,12159,7482,26719,2013
18,300,18229,7405,3045,14923,1990
18,300,27714,9000,3872,23703,1998
18,300,42495,19218,6706,35063,2005
18,300,75660,44372,7008,65667,2013
18,301,43372,20552,8177,34198,1990
18,301,56944,21874,13003,43393,1998
18,301,98682,51851,14877,79323,2005
18,301,162263,88645,26657,129084,2013
18,302,31531,14659,5276,25615,1990
18,302,38913,13310,6964,31067,1998
18,302,57347,27994,9600,46605,2005
18,302,95695,49810,12852,79078,2013
18,303,38378,17283,4997,32879,1990
18,303,62806,21745,9607,50962,1998
18,303,94130,47865,15876,71321,2005
18,303,240808,133062,33182,190267,2013
18,304,19042,9393,1906,16816,1990
18,304,30838,11246,5957,24242,1998
18,304,34379,15946,6221,27175,2005
18,304,77611,41243,11164,62085,2013
18,305,55082.83002678093,22194.608034279594,12024.63746116765,42799.04701660418,1990
18,305,127906,42856,22292,104704,1998
18,305,138675,68474,23055,113458,2005
18,305,332392,172508,50627,269054,2013
18,306,50720,18886,15013,35083,1990
18,306,76752,25278,15459,60978,1998
18,306,79601,38201,16876,61593,2005
18,306,173676,84775,32513,137603,2013
18,307,31331,14960,3903,27335,1990
18,307,49657,19250,6253,42915,1998
18,307,56588,26216,5781,50204,2005
18,307,104526,51541,13123,87256,2013
18,308,8128,4102,539,7587,1990
18,308,16273,8092,1673,14363,1998
18,308,25672,11732,2874,22608,2005
18,308,52164,26569,5018,45494,2013
18,309,40578,11026,17997,21521,1990
18,309,119317,27282,46744,68759,1998
18,309,76088,30553,18688,56993,2005
18,309,147915,59981,37019,107712,2013
18,310,65367,19766,19754,44035,1990
18,310,89961,20887,26339,61508,1998
18,310,91629,34640,27616,63349,2005
18,310,147384,65096,32766,111774,2013
18,311,21856,9125,3279,18397,1990
18,311,81889,22054,20331,61295,1998
18,311,83878,32990,19047,64200,2005
18,311,149155,61947,27676,117234,2013
18,312,46274,18029,11096,34834,1990
18,312,76344,23376,14188,61036,1998
18,312,68430,27450,14119,53747,2005
18,312,149113,80678,22351,125033,2013
18,313,49918,18812,13104,36580,1990
18,313,62412,18702,18028,43538,1998
18,313,54225,25414,10142,43789,2005
18,313,119637,58841,23900,93506,2013
18,314,17062,5981,3869,12749,1990
18,314,30610,10962,7156,22024,1998
18,314,32744,14872,7308,24271,2005
18,314,84922,47442,13743,67478,2013
18,315,8991,3420,755,8207,1990
18,315,15549,4864,2217,12886,1998
18,315,13030,6045,1282,11450,2005
18,315,67048,39580,3270,61654,2013
18,316,83166,25636,34083,48324,1990
18,316,67676.57737594617,19152.52721920636,16104.802049086322,50917.68116828504,1998
18,316,110654.62145423962,62072.840813517854,19821.910046639652,88567.52309045034,2005
18,316,194351,130679,28321,161849,2013
18,317,38213,18634,5689,31623,1990
18,317,57244,19432,17829,38760,1998
18,317,65425,39291,11449,52267,2005
18,317,183429,83151,15771,161869,2013
18,318,21362,8629,5367,15884,1990
18,318,38690,9556,6916,31347,1998
18,318,29163,13139,4849,24145,2005
18,318,63783,40176,8481,54294,2013
18,319,3276,1427,586,2689,1990
18,319,27416,10012,3958,23215,1998
18,319,40304,18486,9170,30586,2005
18,319,81083,42418,12154,66817,2013
18,320,11059,4371,2362,8617,1990
18,320,15033,5750,2085,12890,1998
18,320,16851,8697,2630,14146,2005
18,320,30810,15167,3331,27073,2013
18,321,46130,17741,7170,38368,1990
18,321,117096,24642,28054,82817,1998
18,321,60278,29306,9297,48980,2005
18,321,173259,84521,26816,141150,2013
18,322,109001,29714,16497,92008,1990
18,322,156626,47905,24313,129563,1998
18,322,217703,89203,32404,184670,2005
18,322,439938,198395,52458,386017,2013
18,323,21557,9640,2990,18479,1990
18,323,42564,15011,7120,35268,1998
18,323,51366,25284,5937,43959,2005
18,323,97885,53630,11694,83399,2013
18,324,9760,4758,823,8878,1990
18,324,36367,9836,6314,29455,1998
18,324,32774,16494,6570,25475,2005
18,324,78403,41850,10770,65318,2013
18,325,15593,6999,2233,13294,1990
18,325,37268,13079,6287,29941,1998
18,325,39292,20175,5242,33647,2005
18,325,79043,42449,11650,65482,2013
18,326,78793,8145,4970,73795,1990
18,326,40329,10648,11811,27538,1998
18,326,30561,15666,4322,26000,2005
18,326,63915,34051,11489,51525,2013
19,327,57616,17179,18283,39037,1990
19,327,209620.44900598028,62133.60998868596,43736.53903345725,165318.82948117022,1998
19,327,190423,66358,29200,159924,2005
19,327,235433,106908,44514,190159,2013
19,328,125552,63561,37876,84604,1990
19,328,340391.4490059803,134106.60998868596,82785.53903345726,256647.82948117022,1998
19,328,386211,168584,79104,304034,2005
19,328,465383,271599,85961,370718,2013
19,329,99718,60081,22731,72194,1990
19,329,160995,91086,38612,115390,1998
19,329,218369,106588,55015,152273,2005
19,329,233326,124713,49569,180527,2013
19,330,90349.8492410839,50560.22106341373,23700.98035198808,64928.80324052519,1990
19,330,120405.50796163516,62613.27144054382,34996.09414284384,84558.39631250582,1998
19,330,147623.38559176674,78261.4449399657,38262.48164665523,107405.00308747856,2005
19,330,227485,140293,43113,180811,2013
19,331,66689,37604,18045,46172,1990
19,331,88565,49535,27963,58892,1998
19,331,166087,77027,42267,119997,2005
19,331,166061,103837,34031,128748,2013
19,332,158959,87356,48126,104830,1990
19,332,220966,110753,83648,128254,1998
19,332,336754,168936,137172,192506,2005
19,332,456894,273623,200497,243345,2013
19,333,349687,192000,155669,183677,1990
19,333,504560,236969,276879,219943,1998
19,333,753822,378077,393721,350590,2005
19,333,891621,475024,445698,435633,2013
19,334,136530,66345,40149,93275,1990
19,334,184274,88661,43975,133736,1998
19,334,236722.40755218008,118341.21624035823,49349.22770427114,177482.57164077656,2005
19,334,276193,172067,84501,184301,2013
19,335,249128.93717914444,120375.24837694241,57409.53357897806,184163.40360016638,1990
19,335,679390.7257947453,219221.76876179417,183254.82203512845,378283.9037596168,1998
19,335,724934.7285338315,283895.3036851439,222585.31034983307,469022.55828131805,2005
19,335,1037921,407424,269759,745387,2013
19,336,224695.92223113045,120656.9622036422,46392.83793379911,174240.08429733134,1990
19,336,413911,185193,72919,337779,1998
19,336,459013,249782,88540,367285,2005
19,336,507031,303516,94931,408164,2013
19,337,277321,142543,84924,180132,1990
19,337,760337,308952,237192,501380,1998
19,337,1051646,445390,261937,775547,2005
19,337,1400522,538535,337757,1048377,2013
19,338,252664.50759955408,113206.89148771185,74331.06335135762,173099.4823191813,1990
19,338,518945.0718767927,179933.0826530162,162842.66776399984,352483.29611226334,1998
19,338,496548.9061325168,212347.20532975713,153742.91132842298,339409.13079985743,2005
19,338,611179,301888,176842,428938,2013
19,339,183204,89809,60987,115008,1990
19,339,230468,113230,82050,137939,1998
19,339,258114,128920,75163,176389,2005
19,339,244979,135860,62099,176750,2013
19,340,115716.59898477157,52982.89795203921,44732.14020654647,63778.458778225104,1990
19,340,195874,71705,77594.5,112104,1998
